scope,split,collision_type,physical_image_id,n_items,item_ids,note
within_split,static,shared_physical_image_within_split,8a0f45b95b4a8fc2ef0de18ada3c1b2cade8ca7cc362f95c93d6b5f319f0b811,2,tallyqa_static:count:30153037|gqa_static:presence:19808050,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,1f39bcc48b7f760959ae0ffca54208207f78f0bf2dab955a16051ae6b5e11b78,2,tallyqa_static:count:9234611913821|gqa_static:attribute:19441414,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,c4aff2a1632cb9c97ad9d6414145801f0f475a1cc18ed21a165a420daccfea1a,3,tallyqa_static:count:30144868|gqa_static:attribute:12473553|gqa_static:spatial:12473433,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,7d69a50dead3107d971f0099ff116dde32f925b5b073fbdeacfd76430038e1b0,2,tallyqa_static:count:30135252|gqa_static:spatial:03678373,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,20f734516ec74f07f8e7ab4cd0b984bbeea2f9e6fe6eee6fc881fa91d7f335ba,2,tallyqa_static:count:30109348|gqa_static:presence:1629856,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,9673438a8dfcd8d043aac68fe79c438bb10e97d2acbe5be1836c363285542c30,2,tallyqa_static:count:30139364|gqa_static:presence:00902090,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,353966609e4c7cdc0acf398f5e5b966126f413e753785abcf40009c94f1a8628,2,tallyqa_static:count:30127060|gqa_static:attribute:03896158,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,a1f4e66fdb43b43b76a48a6eedfa6ec4a850b3b19818de48754d4abc5da095e6,2,tallyqa_static:count:30107104|gqa_static:presence:04736192,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,d7616068ac89f3ccfaaeee514afbdd893ba1c095bc116c59fb53ad01b153f405,2,tallyqa_static:count:30121463|gqa_static:presence:007728,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,897921dd56fe862acd18d89fff5675297bf653e84f210c6bfc858fefcf367477,2,tallyqa_static:count:30153897|gqa_static:spatial:0750573,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,871f53a4668be1cebe3ec4d3290373a30b16e8c7323e9ea82cae58d08677c207,2,tallyqa_static:count:30096062|gqa_static:attribute:06193261,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,030825b92f83ac4675f58482f8528c4d84665cb635726ad526afa9925770494a,2,tallyqa_static:count:30101906|gqa_static:attribute:0844798,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,a5442c751f029feab2139f956706380ee39ffcae8845f795e7c9625d641f1aab,2,tallyqa_static:count:30096337|gqa_static:presence:14342334,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,1f336ea684d40eb19be87afe559c4f43e9a244c95b2a8586158e11d8b6ffba32,2,tallyqa_static:count:30117758|gqa_static:attribute:00570490,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,b1ac55823d318d181869dbc5dd81683bf0cf63e49e44a810055820b5002ffaa6,2,tallyqa_static:count:30133059|gqa_static:spatial:16683938,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,35509b0440b9d68f3f6deecb33354c3b05f25a2af26c317049500d53f1ac71f3,2,tallyqa_static:count:30153070|gqa_static:attribute:04169168,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,7907fc158c1f83a434f6ba1e01211bb6f432f13ccedf5be16c642204503bdb32,2,tallyqa_static:count:30161179|gqa_static:attribute:05985819,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,e0890fc19974c53f79f2bad8c8770c7f31d38b7095456ccf811ef5b1fcd6c671,2,tallyqa_static:count:30130404|gqa_static:spatial:06938640,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,baef326fdc4a39c1bad63b770d2df83103a6cbc31fdb470a8c94c507284d3853,2,tallyqa_static:count:30136715|gqa_static:presence:00101998,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,4b6f4cbe69d1f649b278e402e74156521dafa73ab85e76728e73cf6ee9661d2d,2,tallyqa_static:count:30095864|gqa_static:presence:19273792,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,795645297436f70134d5fa8682c6274fa19a6a73b173b51b3cabb8b17f88c15c,2,tallyqa_static:count:9240971215515|gqa_static:attribute:14641518,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,63ec5394f16c7688fbc15fcfdbf5ac75f77ed626c73e9d2467ef68412d21d71c,2,tallyqa_static:count:30147607|gqa_static:presence:04477928,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,0e1153d924cdc7d484d8c087cb0cc7b40724523cc50df8a797de0d81f0194849,2,tallyqa_static:count:9238321818200|gqa_static:presence:13906016,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,bf511b9439c6829bf191c0879cddc5215f034ef10af782d7fc75ed5dc17bb566,2,tallyqa_static:count:30107184|gqa_static:presence:12102837,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,4f50af659f0f8888df1fdb4a502c9fdb7089bde16e21d669813c70d49be92371,2,tallyqa_static:count:30107279|gqa_static:attribute:15120299,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,90d1ae7bcfda13c191e043685f0ea82ca4a51eb79ae32948af15b99d6e804a89,2,tallyqa_static:count:9238235916196|gqa_static:spatial:19927656,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,8ca9af991342716268606286f8cf33d8569b0cb5294d93d302196092b931442f,2,tallyqa_static:count:30112757|gqa_static:presence:15343297,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,367ced11d5610c142efeb9f6a31547fa666a52279658b84ace881f282407144a,2,tallyqa_static:count:9235090418420|gqa_static:spatial:19628627,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,87bd5e51ed444b8d77f690baa9b18d4ac9e5d22af8a22c87bc54b16bb4337a4a,2,tallyqa_static:count:30123215|gqa_static:presence:07271862,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,433ed98929d21265e0be1fc256a61c8afd663ba94b569b36f50af53bee70ddb4,2,tallyqa_static:count:30137160|gqa_static:attribute:01394942,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,30517cad1bcccd05644ce12b9033ee13de50da9ac4b8a42450cb8a28d8fdc547,2,tallyqa_static:count:30130216|gqa_static:attribute:07711053,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,8f58eca400eac41479b2f8461a8febcda6c217222a7ad40ac7d4fee2a9c5966a,2,tallyqa_static:count:30132291|gqa_static:attribute:141024681,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,6283c8d18a4b087192ff93a5ee9061ab19b713252bd4b307a7a30f3bc86eb8d8,2,tallyqa_static:count:30141968|gqa_static:attribute:01259828,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,75921cfb496d5e55620a493d4d11a0f319ef446fec8c655364bf9447ceedefb1,2,tallyqa_static:count:30141488|gqa_static:presence:02476347,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,a692286877ab0099172e000b57e59d16b63ce6d80c6ec557993a85aac7e89b89,2,tallyqa_static:count:30111714|gqa_static:presence:02443033,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,81c3bd8747fd2b2f67bca2c426184b93668d3e08b7657877d2d4f9523c59ba71,2,tallyqa_static:count:30119151|gqa_static:spatial:07634621,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,2585f1231c093c997a17d1cdf5a461116bb73fcc23d127dcfa84e2d0efc56db9,2,tallyqa_static:count:30099049|gqa_static:presence:11581922,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,da5567c5aa21e65f27e6f9bfc9481a3d0b403cf8f561fc4ede44f9f0433ce8b2,2,tallyqa_static:count:30132339|gqa_static:presence:151049334,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,4b8906f429b6145eb1c6add930c37c57e7d86622c76d0b8e7505ebec79335678,2,tallyqa_static:count:30132293|gqa_static:presence:14153320,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,41e66e1a3f6f452ede1b52c1a98d3a9cb0ef701f08ffa9adc6ae5824069098a0,2,tallyqa_static:count:30123480|gqa_static:attribute:0914315,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,d178f29e354654bf22a0b4c230399a1fa94c892f67a4edef865697781e8ce9e3,2,tallyqa_static:count:30125227|gqa_static:presence:13931040,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,6c717b04d1b058aa53ec8b1a8f663b03c75e1a35292e4a63375f75e094ea63a4,2,tallyqa_static:count:30149337|gqa_static:attribute:02250586,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,f1fdcfcd3fc462ab0673ea1dee399c878470895f33f67268fb05a7d302f5c1da,2,tallyqa_static:count:30156833|gqa_static:spatial:19830674,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,1facb9f0f5d51eab22b1472e4c792d95e6a6a65c596f64e9e1b0d15bd78a051d,2,tallyqa_static:count:30138188|gqa_static:attribute:171015879,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,5fe260eebdf5572b068511bef3c9847d4987b3d1686c3ee9c265160fbd9cea2c,2,tallyqa_static:count:30162352|gqa_static:spatial:10880177,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,f9347e264a737e8c451445077cfa1a40a66b051dfa4367e1bfc250cd28f170e4,2,tallyqa_static:count:30142636|gqa_static:spatial:0731704,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,ca685a041b795ecbb2d6552cf89b31ccd2f9e3739f60aa234ac0315dfb0ab112,2,tallyqa_static:count:30147211|gqa_static:presence:03881783,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,3de27106fcebf596e98cb85d524852c4418a069590a9b4563fd2357b74e15fa0,2,tallyqa_static:count:30149930|gqa_static:attribute:11844912,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,00894df7d95a4dfa9f23dc68529e1c22788aea5b4f4b66b50d94f0d88ccca8f5,2,tallyqa_static:count:30144663|gqa_static:presence:16798584,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,f40091981b1ab325d9b456c32b04c173da5ca1b6a337eb33a83cbae2ff2e87d4,2,tallyqa_static:count:30158978|gqa_static:spatial:1022830,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,8d5f145be53224ab2d22cda338b37234308debd77ae4a57ceaee7b68d8449c36,2,tallyqa_static:count:30159527|gqa_static:attribute:08793082,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,4baf75b1ab529fa82938f8bcfc1ec1416af0ecc926d65659eeb97e52cb410638,2,tallyqa_static:count:30132981|gqa_static:spatial:04747876,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,97dd1eb1b6827b9b9e7e7bf2d0829a4e5138b12c31975ac15f474f88278a3530,2,tallyqa_static:count:30103739|gqa_static:attribute:01300151,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,8fa207156582fa0abbfe16ca79aea820ebdc78f418511bb2861e00912ce7790f,2,tallyqa_static:count:30122959|gqa_static:attribute:03404514,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,5c43e97b108922be760866f7c2ef452824bcae42ce55769b5bda0913602cf0f1,2,tallyqa_static:count:30150081|gqa_static:attribute:15508800,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,6460d99f2d18bdb1b7ade009c3acb611350505b70a344b1fe9a79d769fc9dd08,2,tallyqa_static:count:30100339|gqa_static:presence:001017607,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,3abfab88060be6cf2c3b538181f615f1cedeff14aaa305f962db94a7566fe979,2,tallyqa_static:count:30117487|gqa_static:presence:05546212,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,1fa6636ea0c3eb35e31459ec17f3f0c30871408887f37f577a75c223dfec53cb,2,tallyqa_static:count:9234426110806|gqa_static:attribute:03543567,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,c6e4439d0aa1d8e92c7c2e56aa3d015bb5facce4198502d20380512e89cd92ca,2,tallyqa_static:count:923184178009|gqa_static:presence:15662836,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,8d7758a47fb06e3f8d5027ee48f901cf48a0b366b72456d4d28106a388a99ae5,2,tallyqa_static:count:923738907305|gqa_static:attribute:07604654,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,acc30d5d3f714f1cde9fa2fede2c62d118c646b2c00820abb440cfabaf3329bf,2,tallyqa_static:count:9236646711343|gqa_static:presence:18547085,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,aa7b7f85ae69c6aa7ee94175711637c4fcb614566af702e6a31ef215b442a754,2,tallyqa_static:count:9238930418914|gqa_static:attribute:03691726,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,647f2423ebd2c2cf2900e31f16f19ab6eef49d4b2c28f2a15a43b032dc348bd0,2,tallyqa_static:count:923517363845|gqa_static:presence:02523576,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,f00224b844ae13e44b1080bcd104b82a88669e45eb5a64a11d0d125e1409538f,2,tallyqa_static:count:30120536|gqa_static:presence:04304709,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,aa7dcd560089da7551964147087f490cd16bf49ef24bec02e6130fb276cbaefa,2,tallyqa_static:count:924025306293|gqa_static:spatial:19820485,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,47cec175ef37751b1e062d86f283a377d848ea9a431c4230f53723dd53acf322,2,tallyqa_static:count:924124549886|gqa_static:spatial:06757117,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,3fb60df0fd045eb0a372fa3159e82bb0d22aa440ab73bd1a0ce44dc9eb89d8b1,2,tallyqa_static:count:9241305313039|gqa_static:attribute:13188774,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,b0d36cbdfcaa141f2a8df9a3b3ae83c021749c910e187e64f8808c1fcf76ffc6,2,tallyqa_static:count:9240158617665|gqa_static:presence:18485909,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,c9287504e3f7ab0efdcad26b7c020d2c2ac0e619aaf3399a09b2d3de0ac42fca,2,tallyqa_static:count:923985053230|gqa_static:spatial:04395505,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,5d31598308021df799f7011809a17be74759ce85a54898c7ed9e91a4bd73c76a,2,tallyqa_static:count:923429397790|gqa_static:spatial:10343956,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,35ae3f7192a87d0455b4947769553c081489a5663a4ae97e955d793890d1ed15,2,tallyqa_static:count:9237735612968|gqa_static:attribute:18545144,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,4251e914526aa192f057e84569451eb6ef309587adb0818bd2097f217733495e,2,tallyqa_static:count:9239848119865|gqa_static:spatial:12165493,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,9ea922bcbbfa870d174d0a40f31f9c0719d845419c59937dc2a047e6af53fc0d,2,tallyqa_static:count:9234286410382|gqa_static:spatial:05174196,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,6810ba72727d404fc1806cf1588c0a4c9d5727273ff887329ea11c217bbd321b,2,tallyqa_static:count:30130619|gqa_static:attribute:14693956,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,0a5b48a784250ba6574e16f6bbb13cdca8ed03ee281b5cee2b06d5429fd881ab,2,tallyqa_static:count:924109198241|gqa_static:presence:02228555,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,52ef70a7c74820a10e084fa38dd3e7215f5838ad41763423541f000ca6e5c780,2,tallyqa_static:count:923237452666|gqa_static:attribute:14471349,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,6edd2474aa84efd46fcc44644d5a13f69ed588b59009a2394720e68a4339d00d,2,tallyqa_static:count:9239357915479|gqa_static:attribute:101013831,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,62e4dc41b049288c4b5e6fa1cb1f4f94a55c4408a2b2287e0387094e6050ccc4,2,tallyqa_static:count:9240845010389|gqa_static:attribute:13517382,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,5087594a0816247fa4477f34a043e395199e49e76e0c42d33bc6300699d084e4,2,tallyqa_static:count:9237032417322|gqa_static:presence:06103965,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,2f6369c03b2c42a406d9d4581da44dcbca6c2c3cf61350d7f25ec450a2c9f18e,2,tallyqa_static:count:9241217515198|gqa_static:presence:06657806,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,1ba950b05a289db9274195293744c3d19ec20ac46dc188418a5b45832422ab79,2,tallyqa_static:count:90001299518|gqa_static:spatial:021017857,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,f17709ce6a8e5d1a27b1a4d8eac76773131bfe6acaed86c27068b31c3e3ba1d6,2,tallyqa_static:count:9234408618216|gqa_static:spatial:17149396,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,6348183b6e76c87f4e4eb8a9972f671c99572c7816a6d0e5301080982a2527c5,2,tallyqa_static:count:9235422320706|gqa_static:attribute:13491658,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,017802202ea622de5ca34d47d92e2d2be355958542c286b02ad40d20da75d69c,2,tallyqa_static:count:900020042584|gqa_static:presence:09770909,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,0fa7732a61aa0aa07d4bbd5e2d8cecaf56215c067f96bb45b2155a29330cb300,2,tallyqa_static:count:924007825966|gqa_static:spatial:03127150,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,021f9e1096cc1b23f22ac77e335ec4e23a84183a77509262feef59090ceddd15,2,tallyqa_static:count:9234481714458|gqa_static:attribute:08622603,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,1907f67202a380091ad44c930137cd7dfe3a24b1b99baab7311802502d0186df,2,tallyqa_static:count:924006186154|gqa_static:attribute:05768105,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,88ebe8fcfecf46008970a939b622246b4cf6959551523cc40996dbf314023dda,2,tallyqa_static:count:9237199914347|gqa_static:presence:08344677,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,fbbc508475e1abb6c9c22fc0aa05a6fc6a76553f2f97bfceac8b67f3732e48cb,2,tallyqa_static:count:9233058814663|gqa_static:attribute:05364789,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,6005a044faaf8f7efa5bc5ebb11bbcb6120b9e6a0196574887f9758661cc3b56,2,tallyqa_static:count:924063758864|gqa_static:attribute:06288722,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,37692def72f8c20ddb18182ca309f364ded53c767b32111ee7a46b7b3e83f7d5,2,tallyqa_static:count:30157795|gqa_static:attribute:13637641,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,329efdf494a7f5283a6ca81e56bc30f850262d0f2960e09352788afe85910dcd,2,tallyqa_static:count:923562902047|gqa_static:attribute:05580154,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,b5c8d5840fff8257827f8e21435d14005640c84aca0ea0cf36659aabb5bd1939,2,tallyqa_static:count:9238794813953|gqa_static:attribute:17161540,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,3f05f10fced46e2e7e68006000766f51de2d548a3b0efb888a795322a78653e0,2,tallyqa_static:count:923639317664|gqa_static:presence:15426159,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,875689cdc55b38196995827bcfa5573217bbc7b221db7a876c7ff9759c34ffaa,3,tallyqa_static:count:9236270616425|gqa_static:spatial:1331291|gqa_static:spatial:1331225,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,906330740e42a216cd17044400af3449c0d7d532bc537e74f4018431e16e4cbe,2,tallyqa_static:count:9240828510235|gqa_static:spatial:17870409,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,2e5d1b49195a62387b57d8cc93c146a8d822503dcb3b744a358228e6a27961f3,2,tallyqa_static:count:30137441|gqa_static:attribute:02863660,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,a1bdf0bf3e9f5ecf096c3ec47f8e510479da05c5e41ab0e0f728756ab64ba00d,2,tallyqa_static:count:924145869201|gqa_static:spatial:01251785,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,2b1d0a14cbcc7ac78c0a3b40e58af6ff146256f43711a66432f0448c048200ca,2,tallyqa_static:count:9240709410438|gqa_static:attribute:01277751,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,fef25c559d3739887a157e98e4c190a6cfefc00c20e56ef606f002c4485dabc9,2,tallyqa_static:count:9238572019278|gqa_static:spatial:09111192,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,c341da755e03146565519b472e597e59bfce10041f2f0a7c89cc05e5b08b4320,2,tallyqa_static:count:923536556855|gqa_static:presence:03431245,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,980359c0db1de47e71dbd583bb1ea675b199450015af16f8a1a98cd5a84e39a7,2,tallyqa_static:count:9240006010508|gqa_static:attribute:1933538,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,6b7a14ac8f3bdd724443e96e03ebe4cfa83c9e60d6460adc0416cb8c483556e3,2,tallyqa_static:count:923265567367|gqa_static:presence:15955239,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,76734e41cb622667593aa78fe8d4cbba302510dba87ea976191df594a97c071d,2,tallyqa_static:count:9235205410815|gqa_static:presence:16602037,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,cdb5512957000fccb051ba70fe03ae73e55b468ad3010cb452147dd65cb90460,2,tallyqa_static:count:9234036614369|gqa_static:attribute:02225659,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
within_split,static,shared_physical_image_within_split,490a0e2c94637d6c2e1e9cb8aca3066dd67e4587efd5185f924f0d4e2c43227d,2,tallyqa_static:count:30137631|gqa_static:presence:10547471,Not a static/audit/downstream leak; TallyQA and GQA can share VG/COCO bytes inside one split.
